group,n_egfp_pos,n_egfp_neg,gene,score,logfoldchange,pval,pval_adj
Muller glia,205,1602,hunk,8.364522,1.4292036,6.035914741077832e-17,5.025449744095204e-15
Muller glia,205,1602,tpi1a,8.362603,1.1171191,6.134950310624437e-17,5.089331688591828e-15
Muller glia,205,1602,cyc1,8.362034,1.0089685,6.164600748617541e-17,5.095399886891738e-15
Muller glia,205,1602,phyh,8.36111,1.1728328,6.213084425110176e-17,5.116934837185503e-15
Muller glia,205,1602,selenow1,8.360115,1.0784888,6.265718239988685e-17,5.126379207127809e-15
Muller glia,205,1602,tbca,8.360044,1.1088305,6.269494581110152e-17,5.126379207127809e-15
Muller glia,205,1602,zgc:194990,8.357343,1.6097561,6.414670962999331e-17,5.204938259761817e-15
Muller glia,205,1602,zfr2,8.357201,1.0110463,6.422402992992902e-17,5.204938259761817e-15
Muller glia,205,1602,higd1a,8.356987,1.1134833,6.434018275776234e-17,5.204938259761817e-15
Muller glia,205,1602,abcg1,8.352154,1.4247067,6.702926153101974e-17,5.3907767654370915e-15
Muller glia,205,1602,foxo1a,8.352012,0.96179026,6.71100075125645e-17,5.3907767654370915e-15
Muller glia,205,1602,gsna,8.349595,0.86015725,6.849745850434951e-17,5.482921125823597e-15
Muller glia,205,1602,ccdc85ca,8.349097,1.0435369,6.878660241358353e-17,5.48681384916462e-15
Muller glia,205,1602,niban2b,8.346894,1.3133974,7.008163347687874e-17,5.557975919921566e-15
Muller glia,205,1602,snrpa,8.346752,1.0997798,7.01660046875646e-17,5.557975919921566e-15
Muller glia,205,1602,sdhc,8.345828,1.0749463,7.07168645305366e-17,5.582227787318794e-15
Muller glia,205,1602,lgals2a,8.3427,1.4677161,7.261314980522166e-17,5.712150987953523e-15
Muller glia,205,1602,serinc4,8.340639,1.1655519,7.38903018980072e-17,5.7926441828152515e-15
Muller glia,205,1602,hnrnpc,8.34007,0.92854214,7.42465013577232e-17,5.800635052992257e-15
Muller glia,205,1602,ndufa9a,8.339288,1.1365467,7.473904209017198e-17,5.819186918781889e-15
Muller glia,205,1602,ube2q2,8.338435,0.96975744,7.528003471636289e-17,5.841372217633968e-15
Muller glia,205,1602,aldh6a1,8.337937,1.1144083,7.559739527115174e-17,5.846113146850118e-15
Muller glia,205,1602,ndufv3,8.336801,0.9744067,7.632775386678267e-17,5.882652192442274e-15
Muller glia,205,1602,ctsla,8.332038,1.2557492,7.94624585835758e-17,6.103626490461666e-15
Muller glia,205,1602,dut,8.329977,1.2980623,8.08583257802896e-17,6.19000330881123e-15
Muller glia,205,1602,mrpl12,8.329408,1.0956525,8.124762959730017e-17,6.196914387189539e-15
Muller glia,205,1602,prkar2aa,8.329053,0.9715847,8.149188252999875e-17,6.196914387189539e-15
Muller glia,205,1602,m6pr,8.3261385,1.0243304,8.352226220040892e-17,6.330210523514714e-15
Muller glia,205,1602,utp25,8.324859,1.442576,8.442933080324361e-17,6.377769283491379e-15
Muller glia,205,1602,uqcrfs1,8.32358,1.067802,8.534611250108221e-17,6.425745427350457e-15
Muller glia,205,1602,ndfip1l,8.318746,1.1711615,8.889896203474862e-17,6.671223752956317e-15
Muller glia,205,1602,ppp1r18,8.318177,1.1744581,8.932641575174345e-17,6.6813230247361415e-15
Muller glia,205,1602,oxr1b,8.316755,1.3231128,9.04039375536165e-17,6.739820351015207e-15
Muller glia,205,1602,bcl7ba,8.315761,1.4577348,9.116581909087271e-17,6.752486464026231e-15
Muller glia,205,1602,pbxip1b,8.315761,1.2818279,9.116581909087271e-17,6.752486464026231e-15
Muller glia,205,1602,rabif,8.315334,1.2439084,9.149427478217952e-17,6.754883141119293e-15
Muller glia,205,1602,fbl,8.310145,1.0603921,9.558517939752503e-17,7.034144185792705e-15
Muller glia,205,1602,ywhaz,8.306235,0.93593484,9.878601722115134e-17,7.24631964908722e-15
Muller glia,205,1602,slc25a32a,8.305169,1.2255042,9.967716572790665e-17,7.28825378766261e-15
Muller glia,205,1602,ube2g1a,8.303677,0.86208194,1.0093810526382648e-16,7.356872189724196e-15
Muller glia,205,1602,zgc:195173,8.302966,1.1833855,1.0154406830249762e-16,7.36285524179027e-15
Muller glia,205,1602,pfdn6,8.302824,1.1659296,1.0166569066602091e-16,7.36285524179027e-15
Muller glia,205,1602,arcn1b,8.302397,1.0283607,1.0203142027228857e-16,7.365958198328225e-15
Muller glia,205,1602,si:dkey-188i13.11,8.298701,1.3545457,1.0525590714272114e-16,7.574772901094313e-15
Muller glia,205,1602,pa2g4b,8.297421,1.0148435,1.063953223240061e-16,7.632693359048903e-15
Muller glia,205,1602,mrps7,8.296853,1.1686549,1.069056249307892e-16,7.64526025563039e-15
Muller glia,205,1602,apba2b,8.296142,0.9496931,1.0754689819329145e-16,7.667085589011118e-15
Muller glia,205,1602,MRPS12,8.295645,1.3159755,1.0799804484768547e-16,7.675262919346569e-15
Muller glia,205,1602,ndufs2,8.292872,1.0756955,1.1054594867418225e-16,7.831940146286086e-15
Muller glia,205,1602,rab10,8.289744,0.9887096,1.1349171038434554e-16,8.015747334359364e-15
Muller glia,205,1602,ppp1caa,8.28875,1.209942,1.1444512963181498e-16,8.042949561221051e-15
Muller glia,205,1602,ufd1l,8.288608,1.2031105,1.145819755138229e-16,8.042949561221051e-15
Muller glia,205,1602,nop58,8.286049,1.1306074,1.1707297366717119e-16,8.187078230553921e-15
Muller glia,205,1602,mrps33,8.285765,1.1225082,1.173530259672613e-16,8.187078230553921e-15
Muller glia,205,1602,isoc1,8.283916,1.1055428,1.1918953526817877e-16,8.28985020753952e-15
Muller glia,205,1602,ranbp1,8.282921,1.1349472,1.2019013292908458e-16,8.334034962040141e-15
Muller glia,205,1602,hikeshi,8.28221,0.7983803,1.2090991199597524e-16,8.348225977344354e-15
Muller glia,205,1602,stx12,8.281997,1.1227098,1.2112667332227157e-16,8.348225977344354e-15
Muller glia,205,1602,rap1aa,8.2809305,1.0692618,1.2221624064906026e-16,8.382732385372266e-15
Muller glia,205,1602,mtres1,8.280788,1.3276428,1.2236224452412942e-16,8.382732385372266e-15
Muller glia,205,1602,phb,8.28022,0.961733,1.2294798180987983e-16,8.397641643798769e-15
Muller glia,205,1602,PLEKHB1,8.27951,1.2331806,1.2368404244852905e-16,8.407943912281509e-15
Muller glia,205,1602,camta1a,8.279082,1.4504137,1.2412776262662057e-16,8.407943912281509e-15
Muller glia,205,1602,gpalpp1,8.278798,1.1222856,1.2442444768885234e-16,8.407943912281509e-15
Muller glia,205,1602,plekhj1,8.278656,0.97372437,1.2457305231013677e-16,8.407943912281509e-15
Muller glia,205,1602,bola3,8.27759,1.2484955,1.256931790502209e-16,8.45852063030292e-15
Muller glia,205,1602,eif3ha,8.277021,1.0111812,1.262946345978007e-16,8.473998526704786e-15
Muller glia,205,1602,ube2g1b,8.275955,1.0419888,1.2743002219701724e-16,8.500716845656799e-15
Muller glia,205,1602,ciapin1,8.275813,0.94973797,1.2758216560972992e-16,8.500716845656799e-15
Muller glia,205,1602,psmd7,8.2755995,1.037383,1.2781071661159347e-16,8.500716845656799e-15
Muller glia,205,1602,tpm3,8.273751,1.1798499,1.2980847721524442e-16,8.60849067067259e-15
Muller glia,205,1602,spg7,8.272259,1.0332245,1.314445030945788e-16,8.676942439351959e-15
Muller glia,205,1602,tm2d3,8.272117,1.629416,1.3160137132405987e-16,8.676942439351959e-15
Muller glia,205,1602,tom1,8.270837,0.94464755,1.3302151732997532e-16,8.74530223299345e-15
Muller glia,205,1602,bola1,8.270268,1.2041639,1.3365753345112445e-16,8.761865835116385e-15
Muller glia,205,1602,tacc1,8.269132,0.7823181,1.349385740523405e-16,8.820497678670612e-15
Muller glia,205,1602,tln2a,8.266146,1.1461861,1.3835918643844782e-16,9.018251772058029e-15
Muller glia,205,1602,CU302253.1,8.265719,1.3105006,1.3885477342268123e-16,9.024769077184122e-15
Muller glia,205,1602,wbp2nl,8.263871,1.1281477,1.4102261911047016e-16,9.139627868656693e-15
Muller glia,205,1602,anxa11a,8.263161,1.1286944,1.4186526196528133e-16,9.168193261229357e-15
Muller glia,205,1602,mgrn1a,8.262023,1.0811404,1.4322382732728735e-16,9.229845120953125e-15
Muller glia,205,1602,slc25a11,8.260673,1.016846,1.4485379177975676e-16,9.308590286962228e-15
Muller glia,205,1602,c7b,8.259748,2.2849045,1.4597955453482456e-16,9.354583083154362e-15
Muller glia,205,1602,eif4ebp2,8.258398,0.99098945,1.4764043323452006e-16,9.434513174731391e-15
Muller glia,205,1602,gabarapa,8.256976,1.0640589,1.494088548525346e-16,9.520849736734278e-15
Muller glia,205,1602,pdpk1b,8.254915,0.9874862,1.5201021984596265e-16,9.659635502356395e-15
Muller glia,205,1602,smim13,8.254205,1.1151443,1.5291755581386235e-16,9.690300557726781e-15
Muller glia,205,1602,taf2,8.253209,0.91684115,1.5419680284989445e-16,9.744298236605657e-15
Muller glia,205,1602,sik1,8.252569,1.21602,1.5502474149727837e-16,9.769556430324342e-15
Muller glia,205,1602,si:rp71-62i8.1,8.251503,1.1580657,1.5641438959458768e-16,9.829976500885203e-15
Muller glia,205,1602,limch1b,8.251148,1.4337733,1.568803292291578e-16,9.83217294149664e-15
Muller glia,205,1602,grb10b,8.24603,1.0339314,1.6374356345472446e-16,1.0234197022171585e-14
Muller glia,205,1602,atp2a2b,8.244893,1.2162672,1.6530846815089534e-16,1.0278280476076263e-14
Muller glia,205,1602,rwdd1,8.244751,1.1392499,1.6550511505608758e-16,1.0278280476076263e-14
Muller glia,205,1602,mtdhb,8.244537,1.0797807,1.6580051791505128e-16,1.0278280476076263e-14
Muller glia,205,1602,arhgef12a,8.2432575,0.9502935,1.6758388248936028e-16,1.0360680518237877e-14
Muller glia,205,1602,grsf1,8.242547,1.5315503,1.685827983268827e-16,1.0384749150246584e-14
Muller glia,205,1602,snapin,8.242333,0.94631505,1.688836161285882e-16,1.0384749150246584e-14
Muller glia,205,1602,selenoh,8.241552,1.2311455,1.6999114921180898e-16,1.0424752921959672e-14
Muller glia,205,1602,timm23a,8.240557,1.0923125,1.7141109810022033e-16,1.0468050048486978e-14
Muller glia,205,1602,cnn3a,8.240415,0.83682114,1.7161490019436857e-16,1.0468050048486978e-14
Muller glia,205,1602,cldnd1a,8.23942,1.1008024,1.730482192044832e-16,1.0527330732565e-14
Muller glia,205,1602,ccdc124,8.23686,1.0345335,1.7678831334628709e-16,1.0726254766938424e-14
Muller glia,205,1602,akt1s1,8.235652,1.0021595,1.7858206078005178e-16,1.0806346293303238e-14
Muller glia,205,1602,eif2s1b,8.234302,1.0598674,1.8060807562850436e-16,1.0890651567121542e-14
Muller glia,205,1602,srp19,8.234088,1.0099896,1.8093003743212489e-16,1.0890651567121542e-14
Muller glia,205,1602,snx1a,8.232311,1.256526,1.8363514982317056e-16,1.0999266306372311e-14
Muller glia,205,1602,tomm6,8.232241,1.2123926,1.8374417966494592e-16,1.0999266306372311e-14
Muller glia,205,1602,txndc5,8.231956,1.1217624,1.8418093758095046e-16,1.0999266306372311e-14
Muller glia,205,1602,hsd17b10,8.23025,0.9978495,1.868230603497573e-16,1.1096422871712797e-14
Muller glia,205,1602,C7H16orf87,8.230179,0.82884824,1.8693395593440512e-16,1.1096422871712797e-14
Muller glia,205,1602,kif5ba,8.229966,0.86600137,1.872670322013513e-16,1.1096422871712797e-14
Muller glia,205,1602,si:ch211-132b12.7,8.229539,0.9396024,1.879349409153182e-16,1.1107149759329413e-14
Muller glia,205,1602,taok2a,8.228473,0.9977621,1.8961500445325545e-16,1.1177486037705727e-14
Muller glia,205,1602,hypk,8.225132,1.1288669,1.9497566459021058e-16,1.146386555746514e-14
Muller glia,205,1602,sdhaf4,8.223355,1.5403539,1.9788766863070212e-16,1.1605170654170199e-14
Muller glia,205,1602,ppp1r14aa,8.222431,1.0668448,1.9941881221168708e-16,1.166497785380825e-14
Muller glia,205,1602,dctn4,8.221933,1.0320017,2.0024810555151395e-16,1.168352949346979e-14
Muller glia,205,1602,eno2,8.219517,1.272094,2.0432471050317868e-16,1.1867742926387973e-14
Muller glia,205,1602,vim,8.219446,1.0597901,2.0444584097095839e-16,1.1867742926387973e-14
Muller glia,205,1602,dlat,8.218664,1.048362,2.0578295727911037e-16,1.1915042143168388e-14
Muller glia,205,1602,rasgef1bb,8.2171,1.2229251,2.084831049480589e-16,1.2040822970076122e-14
Muller glia,205,1602,rida,8.216248,1.5208882,2.0997060286765028e-16,1.2096109503080065e-14
Muller glia,205,1602,fkbp2,8.214257,1.1281867,2.134822396440951e-16,1.2265633301112112e-14
Muller glia,205,1602,gchfr,8.213972,1.1791018,2.1398860534969628e-16,1.2265633301112112e-14
Muller glia,205,1602,ndufc2,8.212267,1.1280613,2.1705175846495076e-16,1.234383780971783e-14
Muller glia,205,1602,supt16h,8.211911,1.0891505,2.1769533501797624e-16,1.234383780971783e-14
Muller glia,205,1602,maff,8.21184,1.1867311,2.1782427588213493e-16,1.234383780971783e-14
Muller glia,205,1602,per1a,8.21184,1.1685264,2.1782427588213493e-16,1.234383780971783e-14
Muller glia,205,1602,lamtor5,8.211698,1.3131975,2.180823835101022e-16,1.234383780971783e-14
Muller glia,205,1602,rrs1,8.211413,1.5472614,2.1859950357804773e-16,1.234383780971783e-14
Muller glia,205,1602,gclc,8.207433,1.1725148,2.2596737633491386e-16,1.2728379645255282e-14
Muller glia,205,1602,si:ch73-37h15.2,8.205798,1.1151382,2.2906390205187367e-16,1.287102166874235e-14
Muller glia,205,1602,fbxo9,8.205158,0.9742605,2.3028693958791504e-16,1.2907950744027285e-14
Muller glia,205,1602,map1lc3a,8.20331,0.95652103,2.338564340253311e-16,1.3075899091715389e-14
Muller glia,205,1602,parp3,8.202742,1.4703968,2.349656722581412e-16,1.3105799220598963e-14
Muller glia,205,1602,smim19,8.201178,1.3191897,2.380428900950116e-16,1.3245054760335363e-14
Muller glia,205,1602,chka,8.199899,1.1516812,2.4059013414820437e-16,1.3354215888863715e-14
Muller glia,205,1602,emc7,8.199259,1.0339309,2.4187381312851194e-16,1.3392881793448403e-14
Muller glia,205,1602,tuft1a,8.198477,1.3592377,2.4345192560440086e-16,1.3423075118545433e-14
Muller glia,205,1602,tssc4,8.198406,1.0006635,2.4359589265233896e-16,1.3423075118545433e-14
Muller glia,205,1602,sec62,8.196771,1.0587628,2.469303948671747e-16,1.3574031561698448e-14
Muller glia,205,1602,ube2l3b,8.19535,1.1209697,2.4986650723743627e-16,1.367763605764143e-14
Muller glia,205,1602,npm1a,8.195278,1.2532738,2.500142127750176e-16,1.367763605764143e-14
Muller glia,205,1602,zgc:86598,8.194496,1.070969,2.5164466503949573e-16,1.3733898908004824e-14
Muller glia,205,1602,hipk2,8.190587,0.99143916,2.5995546220656146e-16,1.4153613268062735e-14
Muller glia,205,1602,pip4k2ca,8.189947,0.96830934,2.6134093027281404e-16,1.4195168195985016e-14
Muller glia,205,1602,arl6,8.188028,1.0523195,2.655411532485966e-16,1.4389050662850915e-14
Muller glia,205,1602,mrpl36,8.18483,1.1244402,2.7268987014225206e-16,1.4706552002786497e-14
Muller glia,205,1602,gcsha,8.184616,1.0498351,2.731731394487389e-16,1.4706552002786497e-14
Muller glia,205,1602,yipf5,8.184545,0.81922054,2.7333441674402645e-16,1.4706552002786497e-14
Muller glia,205,1602,stk25b,8.18355,1.3109388,2.7560217794501525e-16,1.4793676436375607e-14
Muller glia,205,1602,si:ch211-181d7.3,8.182342,1.1647834,2.783808318425916e-16,1.490775097846254e-14
Muller glia,205,1602,arpc2,8.178289,0.9673601,2.87900530996649e-16,1.5381439844558672e-14
Muller glia,205,1602,rgl3a,8.175518,0.9286277,2.9459816351950873e-16,1.5702495103669517e-14
Muller glia,205,1602,dctn5,8.17367,1.0507909,2.9914833231109847e-16,1.5907857587443098e-14
Muller glia,205,1602,vaspb,8.1724615,0.97754854,3.0216082342154067e-16,1.6030685731896763e-14
Muller glia,205,1602,gsta.1,8.171964,0.8591478,3.0340993411842294e-16,1.6059607487340096e-14
Muller glia,205,1602,snx3,8.170471,0.98200697,3.071878840535606e-16,1.622193796044879e-14
Muller glia,205,1602,eif4g2b,8.167627,1.0563831,3.1451269367698113e-16,1.6570388177489537e-14
Muller glia,205,1602,atp6v0e1,8.163078,1.0558826,3.265919903421665e-16,1.715796095128405e-14
Muller glia,205,1602,pam16,8.162866,1.4200213,3.27169290045525e-16,1.715796095128405e-14
Muller glia,205,1602,rpe,8.162581,0.93922716,3.2794058780475664e-16,1.7158964746765855e-14
Muller glia,205,1602,npc2,8.161657,0.93779343,3.304597036028716e-16,1.7251206449181485e-14
Muller glia,205,1602,nrbp1,8.16123,0.9727502,3.31628795906347e-16,1.7272711691807064e-14
Muller glia,205,1602,si:ch73-147o17.1,8.160804,1.0328673,3.328019644986299e-16,1.729433078839919e-14
Muller glia,205,1602,rgs16,8.160093,1.2242793,3.3476634194794787e-16,1.7356873997405764e-14
Muller glia,205,1602,pcyt2,8.1595955,1.1268607,3.3614820135737825e-16,1.7388999813074536e-14
Muller glia,205,1602,necap1,8.158743,0.98062503,3.3853019467272633e-16,1.7472600296535988e-14
Muller glia,205,1602,zgc:162144,8.158387,1.5121746,3.3952759483287095e-16,1.7484521491923893e-14
Muller glia,205,1602,usf1l,8.157249,1.0900302,3.4273877858211487e-16,1.7551804321997063e-14
Muller glia,205,1602,irf9,8.157107,0.93128014,3.431422753522417e-16,1.7551804321997063e-14
Muller glia,205,1602,nsfl1c,8.157107,0.99862367,3.431422753522417e-16,1.7551804321997063e-14
Muller glia,205,1602,tomm5,8.156681,1.0895134,3.4435557687350806e-16,1.7574460347237896e-14
Muller glia,205,1602,PLEKHH3,8.154904,1.1116477,3.4945667555100615e-16,1.7786711303883194e-14
Muller glia,205,1602,mpp7a,8.154691,1.2843692,3.500737901829463e-16,1.7786711303883194e-14
Muller glia,205,1602,dennd5b,8.154336,0.8172911,3.51104702261824e-16,1.779944793933109e-14
Muller glia,205,1602,ggcx,8.153482,1.1401447,3.5359111493693667e-16,1.787769133999785e-14
Muller glia,205,1602,hacd2,8.15327,0.9681865,3.542154247875785e-16,1.787769133999785e-14
Muller glia,205,1602,si:ch211-285j22.3,8.1528425,1.3063549,3.5546730550802926e-16,1.7901270729701263e-14
Muller glia,205,1602,mrpl30,8.152346,1.0925977,3.569333451947098e-16,1.793550749763638e-14
Muller glia,205,1602,bcas3,8.149786,0.93306834,3.645676249457821e-16,1.8278859841512365e-14
Muller glia,205,1602,DHDH,8.1468725,1.1646184,3.7345835896576885e-16,1.8675571765252174e-14
Muller glia,205,1602,srpra,8.146659,1.1997521,3.741172268759148e-16,1.8675571765252174e-14
Muller glia,205,1602,gyg1a,8.1460905,1.1595197,3.7587981396739305e-16,1.8722589947681522e-14
Muller glia,205,1602,kdelr2a,8.144313,0.9407905,3.814408161422112e-16,1.8958190280288158e-14
Muller glia,205,1602,ndufa12,8.143744,1.0781033,3.83237402926788e-16,1.8987138715372104e-14
Muller glia,205,1602,lasp1,8.143602,0.92224514,3.8368785112815237e-16,1.8987138715372104e-14
Muller glia,205,1602,lsg1,8.141754,1.0749365,3.8959137803170076e-16,1.9237550015232012e-14
Muller glia,205,1602,prelid1a,8.141186,0.9873684,3.9142579229993566e-16,1.9286385744575447e-14
Muller glia,205,1602,stxbp4,8.140902,1.1551404,3.9234618902406527e-16,1.9290072435788794e-14
Muller glia,205,1602,si:dkey-102m7.3,8.140048,1.5686921,3.951201958721419e-16,1.9384681781572416e-14
Muller glia,205,1602,jtb,8.139338,1.3849095,3.974466267540513e-16,1.9449532603122227e-14
Muller glia,205,1602,mrps21,8.139124,1.0737191,3.9814718474808574e-16,1.9449532603122227e-14
Muller glia,205,1602,med31,8.136353,1.1410424,4.0736594261276687e-16,1.985734882227575e-14
Muller glia,205,1602,lars1b,8.135001,0.9809756,4.1193302371249234e-16,2.003716006386586e-14
Muller glia,205,1602,zgc:174888,8.134646,1.0479385,4.131432504758671e-16,2.0053270155544588e-14
Muller glia,205,1602,rab12,8.133935,1.343898,4.15574225812056e-16,2.0128439094374594e-14
Muller glia,205,1602,tpd52l2b,8.132372,0.87487495,4.2097210222569283e-16,2.0346687644226123e-14
Muller glia,205,1602,hexb,8.131518,1.2229183,4.239454613467614e-16,2.0447077821783652e-14
Muller glia,205,1602,psmd4b,8.130382,0.9839608,4.279421565177925e-16,2.058912440272147e-14
Muller glia,205,1602,dgcr8,8.130168,0.85676044,4.2869565998740617e-16,2.058912440272147e-14
Muller glia,205,1602,perp,8.129457,1.0791695,4.3121679370452317e-16,2.0666698980632956e-14
Muller glia,205,1602,rdh8a,8.127538,0.9346272,4.380970705947481e-16,2.095242866137943e-14
Muller glia,205,1602,prkcea,8.127111,1.0279263,4.396406510839209e-16,2.0982263960622356e-14
Muller glia,205,1602,prkar1aa,8.126614,0.8200983,4.4144827006403714e-16,2.102454986423983e-14
Muller glia,205,1602,sptssa,8.125263,0.95414484,4.463916674255266e-16,2.1215693977038625e-14
Muller glia,205,1602,adam10a,8.124908,1.034505,4.477016030346945e-16,2.123371449070787e-14
Muller glia,205,1602,nin,8.123842,1.3187342,4.516541815075913e-16,2.1376736188242076e-14
Muller glia,205,1602,copg2,8.123273,0.83949274,4.53776264314164e-16,2.14327079043458e-14
Muller glia,205,1602,cad,8.120714,1.2262347,4.634478719948899e-16,2.181202235491376e-14
Muller glia,205,1602,si:ch211-235e9.6,8.120644,0.9888135,4.637194074489622e-16,2.181202235491376e-14
Muller glia,205,1602,mmp9,8.120358,2.0090191,4.648071179746584e-16,2.1818199140649963e-14
Muller glia,205,1602,slc43a2b,8.119862,1.0935613,4.667166646781058e-16,2.186284860636885e-14
Muller glia,205,1602,zgc:55558,8.118368,0.92150366,4.724918112050864e-16,2.208802395291319e-14
Muller glia,205,1602,zhx3,8.117302,1.3583883,4.766599753253794e-16,2.2237308828421024e-14
